,page_link,product_name,item_no,description,style,material,type_class,color,rating
45,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Vertical-Stripe-Indoor-Outdoor-Ottoman-Pouf-16-L-x-16-W-x-17-H/11821256/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=45,"Majestic Home Goods Vertical Stripe Indoor / Outdoor Ottoman Pouf 16"" L x 16"" W x 17"" H",18727055,"Add comfort and flare to any room with Majestic Home Goods Small Pouf Ottomans. These small poufs can be used as a foot stool, side table or as extra seating in your home or backyard. The removable zippered slipcover is woven from outdoor treated polyester with up to 1000 hours of U.V. protection. The small poufs are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments.",Nautical & Coastal,Polyester,"Pouf, Standard Ottoman","Black, Blue, Green, Orange, Yellow",4.0
46,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-South-West-Indoor-Outdoor-Ottoman-Pouf-Cube/11821756/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=46,Majestic Home Goods South West Indoor / Outdoor Ottoman Pouf Cube,18727476,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",Modern & Contemporary,Polyester,"Pouf, Standard Ottoman",Blue,4.6
47,https://www.overstock.com/Home-Garden/Jennifer-Taylor-Holly-Storage-Ottoman/9762606/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=47,Jennifer Taylor Holly Storage Ottoman,16933922,"The Holly Collection by Jennifer Taylor Home is a brilliant single piece with a hinged seat/ lid for additional storage. Crafted beautifully with solid kiln dried birch wood, upholstered with high grade fabrics, and accented hand applied nail head trim outline, this ottoman brings class and lounging comfort to any room in the home, whether it’s used as a footrest or additional seating for guests.","Modern & Contemporary, Transitional","Fabric, Upholstered, Velvet","Cocktail Ottoman, Foot Stool, Storage Cube","Beige, Black, Blue, Brown, Cream, Gold, Grey, Off-White, Orange",5.0
48,https://www.overstock.com/Home-Garden/Clay-Alder-Home-Pope-Street-Chocolate-Brown-Linen-Table-Storage-Ottoman/20689372/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=48,Clay Alder Home Pope Street Chocolate Brown Linen Table Storage Ottoman,20689372,"Kick back with the classy and intuitive Pope Street storage ottoman from Clay Alder Home. Upholstered in chocolate brown linen, this ottoman has a classic look that features convenient storage for blankets and a relaxing footrest.",Transitional,"Linen, Polyester Blend, Upholstered","Storage Cube, Storage Ottoman",Brown,4.3
49,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Chevron-Indoor-Outdoor-Ottoman-Pouf-Cube/11821803/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=49,Majestic Home Goods Chevron Indoor / Outdoor Ottoman Pouf Cube,18727521,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",,Polyester,"Pouf, Standard Ottoman","Black, Blue, Brown, Green, Grey, Orange, Yellow",4.4
50,https://www.overstock.com/Home-Garden/Herat-Oriental-Indo-Handmade-Kilim-Upholstered-Pouf/16257182/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=50,Herat Oriental Indo Handmade Kilim Upholstered Pouf,22623345,This handmade footstool from India is a unique piece of world art that will enhance your living space.,"Oriental, Traditional",Wool,"Pouf, Standard Ottoman",Multi,3.0
51,https://www.overstock.com/Home-Garden/Tami-Sachi-Square-Storage-Ottoman/10360863/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=51,Tami Sachi Square Storage Ottoman,17468675,"Add an elegant accent to any room with this Tami Sachi Square Storage Ottoman. This ottoman features a wooden frame covered with a chic, stylish fabric that will stand out in your home. Perfect for putting your feet up, hiding storage or as a seat by itself, this ottoman is decorative and useful.",Modern & Contemporary,"Fabric, Foam, Metal","Storage Cube, Storage Ottoman","Brown, Grey, Silver",5.0
52,https://www.overstock.com/Home-Garden/Modern-14-x-14-Inch-Square-Dark-Gray-Pouf-by-Studio-350/20445573/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=52,Modern 14 x 14 Inch Square Dark Gray Pouf by Studio 350,26307092,"Give your living room, guest room, or bedroom a stylish and functional update with this chic pouf from Studio 350. It features a cube-shaped wooden body frame covered with a dark gray-colored polyester fabric with tufted details. Four black-finished wooden block legs complete the sleek look of this pouf while providing maximum balance and support. Get this stunning piece now to bring a modern touch to your ensemble.",Modern & Contemporary,Pine,"Pouf, Standard Ottoman",Grey,4.0
53,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Towers-Indoor-Outdoor-Ottoman-Pouf-Cube/11821775/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=53,Majestic Home Goods Towers Indoor / Outdoor Ottoman Pouf Cube,18727505,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",Modern & Contemporary,Polyester,"Pouf, Standard Ottoman","Blue, Grey, Orange, Yellow",4.7
54,https://www.overstock.com/Home-Garden/Collins-Storage-Ottoman-Contemporary-Linen-or-Velvet-with-Casters/24122845/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=54,Collins Storage Ottoman Contemporary Linen or Velvet with Casters,29573775,"Our Collins linen ottoman adds a contemporary yet playful touch to your living room, bedroom or entryway. ",Modern & Contemporary,"Foam, Linen, Plywood, Velvet","Standard Ottoman, Storage Cube, Storage Ottoman","Black, Blue, Grey, Yellow",0.0
55,https://www.overstock.com/Home-Garden/Decor-Maisonette-Striped-Hide-Pouf-Maxwell-Beige-18-x18-x18/21024142/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=55,"Decor Maisonette Striped Hide Pouf Maxwell, Beige (18""x18""x18"")",26814153,"Crafted of hide, this pouf features a striped pattern in neutral shades of brown, grey, and cream. Multifunctional ottomans give you the option to use as a decoration or as a practical piece of furniture for everyday use.",Transitional,"Cowhide, Wood","Pouf, Standard Ottoman","Beige, Brown",5.0
56,https://www.overstock.com/Home-Garden/Herat-Oriental-Indo-Handmade-Wool-Jute-Pouf/10761288/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=56,Herat Oriental Indo Handmade Wool/ Jute Pouf,17813885,With a distinctive style This beautifully upholstered ottoman from India will add splendor to any decor. This ottoman is hand-made in India. This is a unique piece of world art that will elevate the style and comfort of your living space,Traditional,Fabric,"Foot Stool, Pouf","Gold, Grey, Red",1.0
57,https://www.overstock.com/Home-Garden/20-Brilliant-Ribbon-Rope-Pouf/23051199/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=57,"20"" Brilliant Ribbon Rope Pouf",28608631,"Bring a touch of fun to your family room with this rope pouf. This pouf is versatile, so it works well as a foot rest or extra seating space, and the bright multicolored hues add a pop of color.",Bohemian & Eclectic,Cotton,"Pouf, Standard Ottoman",Multi,0.0
58,https://www.overstock.com/Home-Garden/Herat-Oriental-Indo-Handmade-Wool-Jute-Pouf/10761293/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=58,Herat Oriental Indo Handmade Wool/ Jute Pouf,17813890,"Put your feet up on this attractive fabric footstool. Made with flat-weaved kilim upholstery over a handmade frame, this footstool features a pleasing geometric design of grey, ivory, red and gold. Each footstool is made by artisans in India. ",Traditional,Fabric,"Foot Stool, Pouf","Gold, Grey, Off-White",5.0
59,https://www.overstock.com/Home-Garden/Handmade-Herat-Oriental-Indo-Wool-Jute-Kilim-Decorative-Pouf-India/10761294/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=59,Handmade Herat Oriental Indo Wool/ Jute Kilim Decorative Pouf (India),17813891,"This handcrafted pouf is made from real flat-weave kilims, which are known as 'pile-less' rugs. This attractive design is also known as 'slit-weave'. These intricate designs are achieved by interweaving the various colors of the vertical and horizontal strands of the rug. Now, this durable square puff ottoman is ready to join your living room or bedroom decor for an eye-catching and functional sitting piece, foot rest, or tray rest.",Traditional,Fabric,"Foot Stool, Pouf","Beige, Gold, Grey",4.8
60,https://www.overstock.com/Home-Garden/Sea-Horse-Pouf/11038213/product.html?refccid=Y2ZITJG3PYHZD3KM2GB3DC5PGA&searchidx=60,Sea Horse Pouf,18051846,"Add comfort and flare to any room with Majestic Home Goods Small Pouf Ottomans. These small poufs can be used as a foot stool, side table or as extra seating in your home or backyard. The beanbag inserts are eco-friendly by using up to 50-percent recycled materials. The removable zippered slipcovers are woven from Outdoor Treated polyester with up to 1000 hours of U.V. protection. Spot clean slipcover with mild detergent and hang dry. Do not wash insert.","Modern & Contemporary, Nautical & Coastal",Polyester,"Pouf, Standard Ottoman",Blue,4.5
61,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Links-Indoor-Outdoor-Ottoman-Pouf-16-L-x-16-W-x-17-H/11821027/product.html?refccid=Y2ZITJG3PYHZD3KM2GB3DC5PGA&searchidx=61,"Majestic Home Goods Links Indoor / Outdoor Ottoman Pouf 16"" L x 16"" W x 17"" H",18726826,"Add comfort and flare to any room with Majestic Home Goods Small Pouf Ottomans. These small poufs can be used as a foot stool, side table or as extra seating in your home or backyard. The removable zippered slipcover is woven from outdoor treated polyester with up to 1000 hours of U.V. protection. The small poufs are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments.",,Polyester,"Pouf, Standard Ottoman","Black, Blue, Grey, Red, Yellow",4.7
62,https://www.overstock.com/Home-Garden/Herat-Oriental-Indo-Handmade-Kilim-Upholstered-Pouf/16257183/product.html?refccid=Y2ZITJG3PYHZD3KM2GB3DC5PGA&searchidx=62,Herat Oriental Indo Handmade Kilim Upholstered Pouf,22623346,This handmade footstool from India is a unique piece of world art that will enhance your living space.,"Oriental, Traditional",Wool,"Pouf, Standard Ottoman",Multi,5.0
63,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Wales-Collection-Indoor-Ottoman-Pouf-16-L-x-16-W-x-17-H/11038195/product.html?refccid=Y2ZITJG3PYHZD3KM2GB3DC5PGA&searchidx=63,"Majestic Home Goods Wales Collection Indoor Ottoman Pouf 16"" L x 16"" W x 17"" H",18051839,"Add comfort and flare to any room with Majestic Home Goods Small Pouf Ottomans. These small poufs can be used as a foot stool, side table or as extra seating for guests. The removable zippered slipcover is woven from 95-percent polyester/5-percent linen that offers outstanding protection with 300/600 Waterproof Denier Base. The small poufs are eco-friendly filled with highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor environments.",Pouf,Polyester Blend,"Pouf, Standard Ottoman","Blue, Grey, Off-White, Tan",3.7
64,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Plantation-Indoor-Outdoor-Ottoman-Pouf-Cube/11821807/product.html?refccid=Y2ZITJG3PYHZD3KM2GB3DC5PGA&searchidx=64,Majestic Home Goods Plantation Indoor / Outdoor Ottoman Pouf Cube,18727546,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",Modern & Contemporary,Polyester,"Pouf, Standard Ottoman","Blue, Brown, Green, Red, Yellow",4.7
